0.25379,0.16281,9.965,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,96.523,-0.93573,-1.4589
0.071828,0.18675,10.022,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,96.136,-1.0675,-0.41062
0.27055,0.052674,10.01,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,97.594,-0.30137,-1.5482
0.28252,0.057463,9.9099,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,97.561,-0.33209,-1.633
0.2083,0.11493,9.9913,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,96.932,-0.65887,-1.1943
0.25858,0.055068,10.123,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,97.559,-0.31158,-1.4632
0.27774,0.11253,9.9458,-26.46,-3.6,-42.06,0.048869,-0.036652,0,NaN,97.028,-0.64799,-1.5996
0.30647,0.15084,9.8117,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,96.968,-0.88033,-1.789
0.34238,0.095771,9.7136,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,97.544,-0.56454,-2.0187
0.27534,0.055068,9.9698,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,97.863,-0.31635,-1.582
0.27055,0.11014,10.042,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,97.34,-0.62817,-1.5434
0.2514,0.10774,9.8644,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,97.327,-0.62558,-1.4599
0.18675,0.18196,9.9458,-26.4,-3.72,-41.76,0.026878,-0.0097738,-0.0030543,NaN,96.563,-1.048,-1.0757
0.27534,0.15802,9.8046,-25.92,-2.76,-41.7,-0.0024435,0.017104,-0.00061087,NaN,94.798,-0.923,-1.6086
0.28252,0.052674,9.9722,-25.92,-2.82,-42.78,-0.0024435,0.017104,-0.00061087,NaN,95.987,-0.30252,-1.6228
0.14126,0.098165,10.008,-25.8,-2.94,-42.24,-0.0024435,0.017104,-0.00061087,NaN,95.715,-0.56192,-0.80867
0.2083,0.043097,10.022,-25.62,-2.7,-41.82,-0.0024435,0.017104,-0.00061087,NaN,95.81,-0.24632,-1.1906
0.23703,0.06704,10.07,-25.74,-3.24,-42.54,-0.0024435,0.017104,-0.00061087,NaN,96.809,-0.38132,-1.3484
0.23703,0.1269,10.03,-25.86,-3.24,-42.54,-0.0024435,0.017104,-0.00061087,NaN,96.188,-0.72468,-1.3538
0.23943,0.11493,9.862,-26.46,-3.24,-42.48,-0.0024435,0.017104,-0.00061087,NaN,96.146,-0.66746,-1.3907
0.27534,0.14126,9.9458,-26.58,-3.36,-42.3,-0.0024435,0.017104,-0.00061087,NaN,96.177,-0.81342,-1.5858
0.14845,0.20591,9.795,-26.16,-3.18,-42.48,0.0079412,-0.0012217,-0.012217,NaN,95.103,-1.2041,-0.86826
0.14605,0.13647,9.8907,-26.04,-3.24,-42.48,0.0079412,-0.0012217,-0.012217,NaN,95.95,-0.79044,-0.84599
0.30168,0.055068,9.9769,-26.16,-3.36,-42.36,0.0079412,-0.0012217,-0.012217,NaN,97.156,-0.3161,-1.732
0.13887,0.15563,9.9171,-26.4,-3.36,-42.12,0.0079412,-0.0012217,-0.012217,NaN,95.957,-0.89898,-0.80225
0.11493,0.18915,9.9171,-26.22,-3.24,-42.84,0.0079412,-0.0012217,-0.012217,NaN,95.368,-1.0926,-0.66395
0.17478,0.13408,9.8429,-25.62,-3,-42.84,0.0079412,-0.0012217,-0.012217,NaN,95.539,-0.78031,-1.0173
0.19633,0.11971,9.8093,-25.92,-2.94,-42.72,0.0079412,-0.0012217,-0.012217,NaN,95.499,-0.69907,-1.1466
0.14845,0.18196,9.8429,-26.28,-3.18,-42.78,0.0079412,-0.0012217,-0.012217,NaN,95.308,-1.059,-0.86404
0.19154,0.028731,9.9458,-26.04,-2.7,-42.48,-0.042761,0.021991,-0.0018326,NaN,95.832,-0.16548,-1.1033
0.05028,0.095771,9.9506,-25.86,-3.12,-42.66,-0.042761,0.021991,-0.0018326,NaN,96.028,-0.55143,-0.28951
0.16999,0.043097,9.9099,-26.04,-3.54,-42.72,-0.042761,0.021991,-0.0018326,NaN,97.547,-0.24913,-0.98275
0.13647,0.040703,9.9315,-26.04,-3.24,-41.88,-0.042761,0.021991,-0.0018326,NaN,96.868,-0.2348,-0.78728
0.19394,0.023943,10.054,-26.22,-3.24,-42.12,-0.042761,0.021991,-0.0018326,NaN,97.043,-0.13643,-1.1051
0.20112,0.045491,9.953,-25.98,-3.6,-41.94,-0.042761,0.021991,-0.0018326,NaN,97.719,-0.26182,-1.1576
0.17478,0.069434,9.8405,-26.1,-3.54,-41.82,-0.042761,0.021991,-0.0018326,NaN,97.286,-0.40421,-1.0176
0.21309,0,9.8596,-26.04,-3.06,-42.24,-0.042761,0.021991,-0.0018326,NaN,96.945,-0,-1.2381
0.15323,0.043097,9.953,-26.1,-3.18,-42.3,-0.042761,0.021991,-0.0018326,NaN,96.713,-0.24806,-0.88204
0.059857,0.079011,9.9482,-26.22,-2.82,-42.66,-0.018937,0.0054978,-0.0030543,NaN,95.456,-0.45504,-0.34474
0.25619,0.047885,9.9817,-25.62,-2.82,-42.54,-0.018937,0.0054978,-0.0030543,NaN,96.083,-0.27477,-1.4702
0.21309,0.069434,9.8046,-26.04,-3.42,-41.82,-0.018937,0.0054978,-0.0030543,NaN,97.078,-0.40566,-1.2451
0.19872,0.0838,9.8429,-25.56,-2.34,-42.12,-0.018937,0.0054978,-0.0030543,NaN,94.576,-0.48769,-1.1566
0.21788,0.074223,9.7998,-25.86,-2.52,-41.76,-0.018937,0.0054978,-0.0030543,NaN,95.043,-0.43384,-1.2737
0.19394,0.088588,9.807,-26.04,-3.24,-42.06,-0.018937,0.0054978,-0.0030543,NaN,96.464,-0.51745,-1.1329
0.19154,-0.021548,9.8381,-26.46,-3.12,-42.48,-0.018937,0.0054978,-0.0030543,NaN,97.148,0.12547,-1.1154
0.14605,0.031126,9.8285,-26.16,-2.46,-42.84,-0.018937,0.0054978,-0.0030543,NaN,95.201,-0.18143,-0.85135
0.12211,0.06704,10.068,-25.5,-2.46,-43.08,-0.0079412,0.017104,-0.020159,NaN,94.968,-0.38148,-0.69487
0.15323,0.040703,9.8596,-25.98,-3.36,-42.42,-0.0079412,0.017104,-0.020159,NaN,97.166,-0.2365,-0.89039
0.24182,-0.021548,9.8165,-25.86,-3.3,-41.76,-0.0079412,0.017104,-0.020159,NaN,97.783,0.12573,-1.4111
0.2083,-0.011971,10.013,-25.86,-3.06,-42.06,-0.0079412,0.017104,-0.020159,NaN,97.099,0.068488,-1.1918
0.081405,0.045491,10.001,-26.28,-3.48,-41.94,-0.0079412,0.017104,-0.020159,NaN,97.225,-0.26061,-0.46637
0.086194,0.11732,9.7686,-26.16,-3.06,-41.88,-0.0079412,0.017104,-0.020159,NaN,95.656,-0.68805,-0.50554
0.22506,0.026337,9.7591,-25.68,-3.24,-42.36,-0.0079412,0.017104,-0.020159,NaN,97.21,-0.15458,-1.3211
0.16999,-0.0023943,9.9123,-25.02,-3.66,-42,-0.0079412,0.017104,-0.020159,NaN,98.59,0.013838,-0.98251
0.17957,0.086194,9.886,-25.32,-3.48,-41.88,-0.0079412,0.017104,-0.020159,NaN,97.22,-0.49946,-1.0406
0.21309,-0.0023943,9.9985,-25.86,-3.3,-41.88,-0.062919,-0.046426,0.0018326,NaN,97.554,0.013717,-1.2209
0.19154,-0.023943,9.9722,-26.4,-3.18,-41.82,-0.062919,-0.046426,0.0018326,NaN,97.307,0.13754,-1.1004
0.10774,0.10295,9.7878,-27,-3.12,-41.94,-0.062919,-0.046426,0.0018326,NaN,95.758,-0.60261,-0.63068
0.28971,0.052674,9.8429,-26.1,-3.3,-42.6,-0.062919,-0.046426,0.0018326,NaN,97.042,-0.30648,-1.6859
0.31844,-0.062251,10.049,-25.2,-3,-42.24,-0.062919,-0.046426,0.0018326,NaN,97.798,0.35476,-1.8151
0.3328,0,10.089,-25.74,-2.64,-41.82,-0.062919,-0.046426,0.0018326,NaN,96.188,-0,-1.8892
0.14126,0.086194,9.9458,-26.34,-2.82,-42.06,-0.062919,-0.046426,0.0018326,NaN,95.442,-0.49648,-0.81373
0.27055,-0.0095771,9.6992,-26.16,-2.7,-42,-0.062919,-0.046426,0.0018326,NaN,96.265,0.056552,-1.5978
0.13647,0.0095771,9.716,-26.22,-3.42,-41.64,-0.062919,-0.046426,0.0018326,NaN,97.509,-0.056471,-0.80474
0.17718,0.0047885,9.8668,-26.16,-3.12,-41.28,0.020769,0.046426,-0.0054978,NaN,96.954,-0.027802,-1.0287
0.26816,-0.057463,10.058,-25.92,-2.4,-41.76,0.020769,0.046426,-0.0054978,NaN,96.082,0.32721,-1.5272
0.16042,-0.035914,10.13,-25.68,-2.94,-41.7,0.020769,0.046426,-0.0054978,NaN,97.04,0.2031,-0.90723
0.17478,-0.05028,10.003,-25.8,-3.06,-41.28,0.020769,0.046426,-0.0054978,NaN,97.429,0.28794,-1.001
0.18436,-0.043097,9.9841,-26.22,-3.36,-41.76,0.020769,0.046426,-0.0054978,NaN,97.925,0.24728,-1.0579
0.19394,0.05028,9.6106,-25.98,-2.82,-41.82,0.020769,0.046426,-0.0054978,NaN,95.903,-0.29969,-1.156
0.39027,0.055068,9.5771,-24.9,-2.88,-41.82,0.020769,0.046426,-0.0054978,NaN,96.484,-0.32917,-2.3335
0.27774,0.093377,9.6154,-25.02,-3.78,-42.3,0.020769,0.046426,-0.0054978,NaN,98.045,-0.55616,-1.6545
0.27774,0.093377,9.6154,-25.8,-3.54,-42.06,0.020769,0.046426,-0.0054978,NaN,97.246,-0.55616,-1.6545
0.15563,0.10535,9.7136,-25.8,-3.54,-42.06,-0.011606,-0.010996,-0.027489,NaN,96.988,-0.62129,-0.9179
0.2083,0.038308,9.7375,-25.62,-3.6,-41.88,-0.011606,-0.010996,-0.027489,NaN,97.907,-0.22535,-1.2255
0.33041,0,9.8285,-25.5,-3.36,-41.52,-0.011606,-0.010996,-0.027489,NaN,97.94,-0,-1.9254
0.18196,0.090982,9.7543,-25.44,-3.18,-41.94,-0.011606,-0.010996,-0.027489,NaN,96.444,-0.53431,-1.0687
0.17957,0.086194,9.7567,-25.56,-3.06,-42.24,-0.011606,-0.010996,-0.027489,NaN,96.179,-0.50607,-1.0544
0.27534,0.10535,9.8884,-25.56,-3.42,-41.88,-0.011606,-0.010996,-0.027489,NaN,96.936,-0.61016,-1.595
0.17957,0.10774,9.7998,-26.1,-3.54,-42.18,-0.011606,-0.010996,-0.027489,NaN,96.915,-0.6298,-1.0498
0.19633,0.045491,9.7471,-26.28,-3.84,-42.54,-0.011606,-0.010996,-0.027489,NaN,98.148,-0.26735,-1.1539
0.36872,0.040703,9.7926,-25.2,-3.84,-42.36,-0.011606,-0.010996,-0.027489,NaN,98.82,-0.23798,-2.1563
0.22746,0.076617,9.8357,-25.02,-2.82,-41.88,-0.015882,0.028711,0.0061087,NaN,95.911,-0.44619,-1.3248
0.088588,0.1245,9.9578,-25.02,-2.52,-41.76,-0.015882,0.028711,0.0061087,NaN,94.627,-0.7163,-0.50971
0.059857,0.093377,9.9961,-25.2,-3.06,-42.24,-0.015882,0.028711,0.0061087,NaN,96.095,-0.53519,-0.34308
0.24182,0.071828,9.9458,-25.44,-3.48,-41.94,-0.015882,0.028711,0.0061087,NaN,97.405,-0.41366,-1.3928
0.2107,0.047885,9.7758,-24.84,-3,-41.94,-0.015882,0.028711,0.0061087,NaN,96.655,-0.28059,-1.2347
0.39984,-0.031126,9.9937,-24.24,-3,-42.66,-0.015882,0.028711,0.0061087,NaN,97.928,0.17831,-2.2912
0.05028,0.0838,9.7734,-25.56,-3.42,-42.72,-0.015882,0.028711,0.0061087,NaN,96.869,-0.49125,-0.29476
0.0023943,0.088588,9.7543,-26.16,-3.72,-41.7,-0.015882,0.028711,0.0061087,NaN,97.281,-0.52034,-0.014064
0.086194,-0.0023943,9.8764,-25.56,-3.42,-41.34,-0.015882,0.028711,0.0061087,NaN,97.752,0.013889,-0.50002
0.074223,0.0838,9.7662,-25.2,-3.24,-41.64,0.029322,0.054978,0.00061087,NaN,96.604,-0.4916,-0.43543
0.023943,0.13408,9.8453,-25.26,-3.36,-42.18,0.029322,0.054978,0.00061087,NaN,96.316,-0.78024,-0.13934
0.11014,0.071828,9.9291,-25.38,-3.18,-42.36,0.029322,0.054978,0.00061087,NaN,96.576,-0.41445,-0.63552
0.22267,0.093377,9.9195,-25.08,-3.84,-42.24,0.029322,0.054978,0.00061087,NaN,98.108,-0.5392,-1.2859
0.038308,0.11732,9.9793,-25.2,-4.14,-42.06,0.029322,0.054978,0.00061087,NaN,98.281,-0.67355,-0.21994
0.035914,0.12211,9.9626,-24.66,-4.08,-41.04,0.029322,0.054978,0.00061087,NaN,98.299,-0.70222,-0.20654
0.14126,0.1245,9.7591,-24.3,-4.02,-41.46,0.029322,0.054978,0.00061087,NaN,98.369,-0.73084,-0.8293
0.11971,0.06704,9.9865,-24.6,-4.14,-42.72,0.029322,0.054978,0.00061087,NaN,99.084,-0.38459,-0.6868
0.18436,0.0047885,10.003,-25.14,-3.66,-42.66,0.029322,0.054978,0.00061087,NaN,98.501,-0.027423,-1.0558
-0.040703,0.11971,9.7639,-25.8,-3.36,-42.48,-0.015882,-0.012828,0.021991,NaN,96.24,-0.70246,0.23885
0.14126,0.10774,9.7471,-25.62,-3.42,-42.48,-0.015882,-0.012828,0.021991,NaN,96.721,-0.63324,-0.83032
-0.0095771,0.1676,9.85,-24.84,-3.18,-42.3,-0.015882,-0.012828,0.021991,NaN,95.647,-0.9748,0.055708
0.1245,0.12929,9.8812,-24.9,-3.54,-42.12,-0.015882,-0.012828,0.021991,NaN,96.983,-0.74959,-0.72189
0.18436,0.059857,9.8285,-25.38,-3.84,-42.54,-0.015882,-0.012828,0.021991,NaN,98.283,-0.34887,-1.0746
0.15323,0.10056,9.8165,-24.96,-4.02,-42.48,-0.015882,-0.012828,0.021991,NaN,98.385,-0.58684,-0.8943
0.090982,0.11253,9.6848,-24.6,-3.9,-42.18,-0.015882,-0.012828,0.021991,NaN,98.013,-0.66568,-0.53824
0.11493,0.071828,9.6657,-24.72,-3.6,-42.3,-0.015882,-0.012828,0.021991,NaN,97.722,-0.42574,-0.68122
0.15323,0,9.85,-24.96,-3.78,-42.72,-0.015882,-0.012828,0.021991,NaN,98.845,-0,-0.89126
0.093377,-0.0047885,10.075,-25.14,-4.02,-43.26,-0.0562,-0.0097738,0.0024435,NaN,99.277,0.027231,-0.53101
0.12211,-0.0071828,9.9195,-24.48,-3.96,-42.84,-0.0562,-0.0097738,0.0024435,NaN,99.461,0.041485,-0.70527
0.10774,0.03352,9.7567,-24.78,-3.06,-42.66,-0.0562,-0.0097738,0.0024435,NaN,96.833,-0.19683,-0.63269
0.043097,0.043097,9.8141,-25.38,-2.22,-42.96,-0.0562,-0.0097738,0.0024435,NaN,94.609,-0.2516,-0.2516
0.03352,0.06704,9.7806,-25.02,-2.88,-42.36,-0.0562,-0.0097738,0.0024435,NaN,95.942,-0.39272,-0.19636
0.11971,0.10295,9.8884,-25.08,-3.6,-42.18,-0.0562,-0.0097738,0.0024435,NaN,97.324,-0.59648,-0.69362
0.16999,0.086194,9.8692,-24.9,-3.42,-42.66,-0.0562,-0.0097738,0.0024435,NaN,97.18,-0.50031,-0.9868
0.081405,0.038308,9.9793,-24.66,-2.34,-42.96,-0.0562,-0.0097738,0.0024435,NaN,95.111,-0.21994,-0.46737
0.038308,0.023943,9.8884,-24.36,-2.76,-42.42,-0.0562,-0.0097738,0.0024435,NaN,96.267,-0.13873,-0.22197
0.10774,0.11732,9.8285,-24.36,-4.02,-42.6,0.019548,0.009163,-0.01405,NaN,98.353,-0.68385,-0.62807
0.055068,0.086194,9.8285,-24.96,-3.78,-42.78,0.019548,0.009163,-0.01405,NaN,97.839,-0.50245,-0.32102
0.043097,0.079011,9.9554,-25.02,-3.78,-41.94,0.019548,0.009163,-0.01405,NaN,97.899,-0.45471,-0.24803
0.011971,0.055068,9.7734,-24.78,-3.78,-42.24,0.019548,0.009163,-0.01405,NaN,98.151,-0.32283,-0.070181
0.17957,0.0095771,9.9099,-25.14,-3.18,-42.9,0.019548,0.009163,-0.01405,NaN,97.341,-0.055363,-1.0381
0.045491,0.059857,9.9291,-25.44,-3.12,-42.66,0.019548,0.009163,-0.01405,NaN,96.468,-0.3454,-0.26251
0.0095771,0.11014,9.7471,-24.36,-3.96,-42.06,0.019548,0.009163,-0.01405,NaN,98.154,-0.64738,-0.056296
0.014366,0.069434,9.8022,-23.94,-3.96,-41.7,0.019548,0.009163,-0.01405,NaN,98.724,-0.40585,-0.08397
0.18915,0.021548,10.013,-24.6,-3.72,-41.76,0.019548,0.009163,-0.01405,NaN,98.668,-0.12328,-1.0822
0.13408,0.038308,9.9769,-24.18,-3.96,-41.94,-0.050702,0,0.0061087,NaN,99.136,-0.21998,-0.76995
-0.038308,0.064645,9.9793,-24.12,-3.78,-42.3,-0.050702,0,0.0061087,NaN,98.217,-0.37115,0.21994
-0.040703,-0.0047885,9.9027,-24.12,-3.78,-42.36,-0.050702,0,0.0061087,NaN,98.891,0.027706,0.2355
0.098165,0.0095771,9.7255,-24.12,-4.2,-42.18,-0.050702,0,0.0061087,NaN,99.954,-0.056418,-0.5783
0.03352,0.079011,9.5675,-24.12,-4.02,-42.84,-0.050702,0,0.0061087,NaN,98.694,-0.47315,-0.20074
0.1676,0.06704,9.6537,-24.42,-3.6,-43.02,-0.050702,0,0.0061087,NaN,97.933,-0.39782,-0.99462
0.069434,0.18196,9.5675,-24.54,-3.24,-42.66,-0.050702,0,0.0061087,NaN,95.715,-1.0895,-0.4158
0.03352,0.17239,9.7974,-24.18,-2.64,-42.9,-0.050702,0,0.0061087,NaN,94.481,-1.008,-0.19603
0.11971,0.040703,9.8955,-23.88,-3.18,-42.96,-0.050702,0,0.0061087,NaN,97.324,-0.23565,-0.69312
0.14366,0.021548,9.9745,-23.7,-3.9,-42.78,-0.040928,0.010385,0.013439,NaN,99.366,-0.12377,-0.82513
0.076617,0.064645,10.051,-24.42,-3.84,-42.48,-0.040928,0.010385,0.013439,NaN,98.417,-0.36849,-0.43674
-0.1269,0.10535,9.8381,-24.54,-3.42,-42.66,-0.040928,0.010385,0.013439,NaN,96.743,-0.61346,0.73899
0.03352,0.069434,9.7016,-24.48,-3.54,-43.26,-0.040928,0.010385,0.013439,NaN,97.561,-0.41005,-0.19796
0.17239,-0.014366,9.8764,-24.06,-3.6,-42.96,-0.040928,0.010385,0.013439,NaN,98.932,0.083327,-0.99997
0.021548,0.059857,9.9865,-23.7,-3,-42.48,-0.040928,0.010385,0.013439,NaN,96.632,-0.34341,-0.12363
-0.10535,0.11732,9.9626,-23.94,-2.94,-42.36,-0.040928,0.010385,0.013439,NaN,95.723,-0.67465,0.60584
0.093377,0.11014,9.7782,-23.7,-2.82,-42.48,-0.040928,0.010385,0.013439,NaN,95.734,-0.64529,-0.54713
0.11014,0.12929,9.546,-23.64,-3.06,-42.66,-0.040928,0.010385,0.013439,NaN,96.112,-0.77592,-0.66102
0.086194,0.05028,9.6154,-24.06,-3.42,-42.72,0.0281,-0.023824,0.012217,NaN,97.687,-0.29959,-0.51359
-0.15084,0.064645,9.7926,-24.06,-3.48,-42.72,0.0281,-0.023824,0.012217,NaN,97.378,-0.37819,0.88248
0.069434,0.038308,9.771,-24.12,-3.36,-42.78,0.0281,-0.023824,0.012217,NaN,97.633,-0.22463,-0.40714
0.19394,0.1245,9.7232,-24.12,-2.88,-42.66,0.0281,-0.023824,0.012217,NaN,95.713,-0.73347,-1.1427
0.21548,0.10295,9.716,-23.7,-3,-42.66,0.0281,-0.023824,0.012217,NaN,96.377,-0.60695,-1.2705
0.17718,0.014366,9.9099,-24.06,-3.12,-43.08,0.0281,-0.023824,0.012217,NaN,97.479,-0.083044,-1.0243
-0.074223,0.05028,10.061,-24.18,-3.24,-43.08,0.0281,-0.023824,0.012217,NaN,97.041,-0.28633,0.42269
0.064645,-0.052674,10.185,-23.94,-3.6,-42.84,0.0281,-0.023824,0.012217,NaN,99.174,0.2963,-0.36365
0.10295,-0.043097,10.051,-23.82,-3.36,-43.02,0.0281,-0.023824,0.012217,NaN,98.624,0.24566,-0.58686
0.086194,0.023943,9.8453,-23.94,-3.06,-42.66,0.046426,0.019548,0.0042761,NaN,97.149,-0.13933,-0.5016
0.040703,0.064645,9.8668,-24.18,-3.12,-42.48,0.046426,0.019548,0.0042761,NaN,96.75,-0.37538,-0.23636
0.2083,0.047885,9.9626,-24.3,-3.48,-42.36,0.046426,0.019548,0.0042761,NaN,97.962,-0.27533,-1.1978
0.0838,0.069434,9.8596,-23.94,-3.36,-42.06,0.046426,0.019548,0.0042761,NaN,97.399,-0.40347,-0.48696
0.093377,0.052674,9.9506,-24.24,-2.82,-42.3,0.046426,0.019548,0.0042761,NaN,96.211,-0.30328,-0.53765
0.095771,0.10535,9.9674,-24.96,-2.64,-42.18,0.046426,0.019548,0.0042761,NaN,95.101,-0.60553,-0.55051
0.23703,0.055068,9.704,-24.42,-3.18,-41.94,0.046426,0.019548,0.0042761,NaN,97.162,-0.32504,-1.3992
